ID,Action
22753,drop
56384,allow
1032,drop
44814,allow
24324,drop
40127,allow
9450,allow
10770,allow
28132,allow
55161,deny
49297,allow
8989,allow
40053,deny
35951,allow
33865,drop
19088,deny
18131,allow
55956,allow
11614,allow
57040,allow
26020,allow
2352,deny
9020,allow
62790,drop
62710,allow
32479,allow
38046,deny
53649,drop
54802,drop
51473,deny
38636,deny
7620,deny
36163,drop
20662,allow
24517,allow
27894,allow
37857,allow
18940,allow
22469,deny
43438,allow
62570,allow
59000,allow
52738,allow
9583,allow
57991,deny
14775,allow
218,drop
17528,allow
45890,allow
15480,allow
1013,drop
6010,drop
7638,deny
9551,allow
56283,drop
52995,allow
6915,allow
59329,allow
42125,deny
41846,drop
43274,drop
56625,allow
63195,deny
43061,allow
54752,drop
13214,drop
38601,drop
49383,drop
24765,deny
21185,allow
46985,drop
44973,allow
5322,allow
50944,allow
48548,allow
18457,deny
49206,drop
46458,deny
26183,allow
60488,allow
49907,allow
23376,allow
25817,allow
13045,deny
36773,allow
40172,allow
17342,deny
20777,deny
29140,deny
14197,allow
37307,allow
6728,deny
28028,deny
2407,allow
16799,allow
28989,allow
57719,allow
19001,deny
55250,drop
38784,drop
52046,deny
43568,drop
46379,allow
23603,drop
33624,allow
677,deny
12129,allow
12598,allow
15339,allow
25585,allow
30250,allow
25639,allow
16533,allow
49734,drop
9654,drop
60519,allow
18911,allow
36609,allow
3638,deny
51404,drop
20934,allow
56489,allow
28835,allow
39280,allow
50710,deny
9022,allow
40450,allow
32545,deny
2206,allow
25616,allow
9433,allow
57114,allow
41076,allow
26685,allow
45372,allow
4061,allow
5013,allow
53896,allow
42479,deny
63534,drop
52572,allow
15214,deny
46556,allow
16828,drop
8843,deny
7916,deny
39481,allow
21774,deny
45433,allow
15558,drop
10816,allow
26272,allow
16221,allow
33796,deny
11287,allow
11833,allow
36966,allow
8287,allow
28234,allow
16329,allow
46626,deny
23683,deny
45269,allow
51830,allow
24349,deny
49483,allow
4604,drop
42713,allow
44229,allow
26157,allow
55272,drop
50654,deny
62874,drop
50674,drop
35602,allow
45771,allow
18340,allow
48454,allow
21172,allow
49250,allow
45878,allow
50631,allow
35862,allow
31215,allow
19303,drop
60604,drop
26084,drop
38328,allow
15570,deny
28396,deny
5717,drop
15260,deny
63891,drop
38287,allow
44089,drop
49449,drop
56271,drop
55589,allow
13103,deny
16961,deny
42599,allow
58260,drop
16817,deny
26215,allow
52955,allow
19565,allow
36743,drop
41456,deny
39648,drop
26083,deny
48643,drop
1649,allow
1916,deny
54381,deny
43691,allow
50102,deny
1159,allow
22642,allow
52964,allow
29826,allow
63316,allow
15284,drop
25419,deny
14941,allow
1356,drop
59646,drop
42513,deny
36662,allow
511,allow
41459,deny
1446,drop
34824,allow
13016,deny
26017,allow
23881,allow
34228,deny
60365,allow
20616,allow
35057,allow
62135,allow
44888,deny
18444,drop
37715,allow
21408,allow
31612,drop
13059,deny
63164,deny
61072,allow
18587,drop
30269,allow
17039,allow
54681,allow
38431,allow
11515,allow
9899,allow
36844,allow
38259,deny
12056,allow
1129,allow
17412,deny
56525,allow
10131,allow
16006,deny
16339,allow
55150,allow
2727,drop
4217,deny
40631,drop
14796,allow
58255,drop
58444,allow
17013,allow
54777,deny
55798,deny
48258,allow
8469,deny
30791,allow
12860,allow
53263,deny
51818,deny
42312,allow
46374,allow
23255,drop
12523,deny
39233,allow
60967,allow
34951,deny
9506,allow
21464,deny
23114,drop
2567,allow
6972,deny
50643,allow
28272,allow
52612,allow
50557,allow
51134,allow
15256,drop
23812,allow
19724,deny
44236,allow
58129,allow
8978,allow
2459,allow
17058,drop
34831,allow
59518,deny
13079,drop
40539,deny
21277,deny
54011,deny
572,drop
2298,deny
45255,allow
20083,allow
15329,allow
17830,allow
15325,allow
44251,allow
10760,allow
43967,deny
26363,allow
17407,deny
25186,allow
19792,allow
495,allow
53748,deny
36754,allow
34088,allow
32949,deny
11409,deny
27324,drop
63280,drop
20628,allow
4729,drop
35797,drop
58939,allow
4337,allow
30415,drop
41722,deny
12266,allow
27607,allow
40471,allow
30929,deny
40894,allow
14365,drop
50142,allow
46547,allow
19817,allow
26938,drop
9752,allow
8862,deny
38679,allow
36706,allow
6752,drop
20892,allow
55406,drop
44924,allow
13971,drop
57847,drop
17952,deny
5748,allow
27314,drop
48304,allow
64947,drop
48938,allow
32901,deny
37361,allow
57874,deny
12246,allow
21788,allow
37038,drop
51291,allow
45379,allow
38306,allow
31543,drop
39772,allow
61052,drop
47217,drop
12724,allow
2792,deny
28397,deny
55723,deny
21937,allow
43168,drop
43177,drop
19518,allow
61520,allow
26015,allow
39401,allow
59251,allow
14895,allow
10615,deny
19488,allow
41234,allow
49876,allow
25139,allow
12209,allow
15609,drop
21672,drop
57905,allow
59480,deny
7726,deny
14661,allow
5187,drop
15928,deny
42019,allow
21333,drop
22420,drop
15795,allow
59215,allow
383,allow
25195,allow
186,deny
28439,drop
36023,allow
49491,allow
39677,allow
44094,deny
18909,allow
46510,deny
42420,drop
44410,drop
36416,allow
19302,drop
41899,deny
18802,allow
37482,allow
4209,deny
35070,drop
51957,allow
59479,deny
64842,allow
17397,deny
12249,allow
48204,allow
13778,allow
17141,allow
28451,drop
31795,deny
56613,allow
29457,allow
60513,allow
7185,deny
22917,drop
50976,allow
17883,allow
42937,deny
61848,allow
30582,allow
4801,allow
11812,allow
3870,deny
39453,deny
51931,allow
57260,drop
58173,allow
32695,allow
42777,allow
55442,allow
1042,deny
1333,drop
25892,drop
63496,drop
62226,drop
57721,allow
11404,drop
2719,drop
19409,allow
56531,allow
7762,deny
61942,allow
20131,allow
981,deny
9086,allow
37625,drop
60539,drop
50181,allow
59879,drop
64363,allow
12565,allow
53811,allow
37348,allow
10176,drop
52547,allow
10026,drop
54888,allow
58220,deny
48708,deny
48806,deny
33295,allow
11625,allow
46323,allow
32968,deny
44175,allow
41170,allow
13355,allow
42530,deny
33146,allow
3425,allow
24722,drop
41340,drop
31781,deny
16679,allow
42797,allow
18002,drop
989,deny
13141,allow
38707,allow
64277,allow
61502,allow
10812,allow
47990,allow
60425,allow
26560,allow
17537,allow
42221,allow
39064,deny
14802,allow
24110,allow
59410,allow
18255,allow
59861,drop
46404,deny
33365,drop
16234,allow
48439,allow
56140,allow
24987,drop
28917,allow
15282,drop
47120,allow
52129,drop
63660,drop
19620,deny
62602,allow
65263,allow
6685,allow
51943,allow
14849,drop
31577,drop
11630,allow
25475,allow
43305,allow
39307,allow
25149,allow
35638,allow
1295,drop
44841,allow
30192,allow
15022,allow
30108,allow
6144,allow
29536,deny
6643,allow
38851,allow
21925,deny
2953,drop
19155,allow
52863,deny
18094,allow
38878,allow
63541,drop
33561,allow
24433,deny
64438,allow
28128,allow
63760,allow
63222,allow
12074,allow
49477,allow
47793,allow
44126,allow
41077,allow
23406,allow
45474,allow
46218,allow
35996,allow
61017,drop
9162,drop
47020,deny
53815,allow
28320,allow
59998,allow
5377,allow
31265,allow
9199,deny
27906,allow
51859,allow
56726,deny
63524,drop
46106,allow
20649,allow
40387,allow
58992,allow
27519,allow
25120,allow
24237,allow
44656,allow
42850,deny
10049,deny
17692,allow
7611,allow
3358,allow
58465,allow
14975,deny
37057,drop
18611,allow
11749,allow
2750,drop
2205,deny
561,deny
4300,allow
6110,drop
33101,allow
8568,allow
29527,drop
8748,allow
40002,allow
11011,allow
14894,allow
22709,allow
60733,deny
62808,drop
4104,allow
47016,drop
44365,drop
60930,drop
11676,allow
39798,drop
16531,allow
20458,allow
45158,drop
48241,allow
10991,allow
7080,deny
37969,allow
14712,allow
56201,drop
21822,allow
12415,deny
64769,allow
34175,drop
48273,allow
18409,deny
61934,deny
21759,drop
57579,allow
30785,allow
6176,drop
61596,allow
43626,drop
64016,drop
3886,deny
61882,deny
29415,allow
19191,allow
24358,drop
32040,allow
24053,allow
55386,drop
22647,allow
62849,drop
7019,deny
10700,allow
59666,allow
56385,allow
18815,allow
1363,drop
20887,drop
29765,allow
26620,allow
58248,deny
45892,allow
61100,drop
57753,drop
33377,drop
27572,allow
61541,allow
16374,allow
56151,allow
26477,deny
34116,allow
6252,allow
40399,allow
44984,allow
4698,drop
58481,allow
62009,allow
26351,allow
35041,allow
33519,allow
54450,allow
42202,allow
46915,allow
49404,deny
56704,allow
41201,allow
55890,allow
3256,drop
59626,allow
33198,allow
62860,drop
38827,allow
15303,allow
40541,drop
45508,allow
38166,allow
44865,allow
39344,allow
43642,deny
26371,allow
64497,deny
51797,deny
12897,allow
40364,drop
44169,allow
62598,allow
52109,deny
43995,drop
47164,allow
9213,drop
17225,allow
20166,allow
60314,drop
13635,drop
23502,drop
24117,drop
134,allow
7632,allow
16044,deny
59693,allow
62995,allow
8042,drop
18787,allow
30790,allow
53151,drop
36778,allow
52593,drop
47944,allow
21106,allow
14840,deny
61581,allow
30755,allow
21339,drop
65219,allow
46196,allow
19082,deny
8894,drop
51511,allow
12656,drop
49434,drop
15511,allow
22390,drop
60214,deny
7460,deny
24539,allow
42846,drop
56081,allow
28408,drop
3756,deny
49498,allow
55540,allow
3814,allow
10039,drop
27587,allow
51850,allow
8647,allow
25495,allow
64916,allow
62125,allow
26910,drop
63965,deny
7812,deny
25352,drop
50979,allow
1073,drop
52654,allow
63958,drop
4611,deny
49174,allow
58417,deny
23626,deny
64784,allow
64081,allow
16424,drop
43729,allow
35175,allow
12060,allow
7781,deny
28862,drop
30875,allow
9161,drop
46553,allow
4774,allow
3319,allow
62293,deny
28364,drop
42892,drop
50313,allow
63849,drop
3932,allow
29946,drop
42355,allow
606,drop
23770,allow
58580,allow
56085,allow
28189,deny
55025,allow
44719,drop
52558,allow
64280,allow
11856,drop
48701,drop
20705,allow
49165,allow
57349,drop
23431,allow
10988,drop
25525,allow
53056,allow
5529,allow
63600,allow
5279,drop
24086,allow
39081,deny
39608,allow
34401,allow
57909,allow
12839,allow
24943,allow
3986,allow
38870,allow
7577,allow
8551,allow
8806,drop
24552,allow
3930,allow
22941,allow
11022,allow
14294,allow
11366,drop
7355,deny
30518,drop
55485,allow
858,allow
29090,deny
19013,deny
13127,deny
3887,drop
60965,allow
34590,deny
16495,deny
51639,allow
59095,deny
33029,drop
62197,drop
33742,allow
44386,drop
13410,allow
31628,drop
34556,deny
60790,allow
5148,drop
57895,allow
61353,drop
63777,allow
63039,allow
45342,allow
8851,deny
26783,allow
16965,deny
41927,drop
17428,deny
62708,allow
33870,drop
63109,drop
25968,drop
65164,allow
23379,allow
41941,drop
18583,deny
17845,allow
9651,drop
556,deny
62894,allow
47827,allow
61944,allow
46335,allow
31716,allow
9572,allow
26955,deny
53368,allow
37468,allow
64284,allow
21124,allow
7927,deny
2137,allow
47832,allow
58050,allow
39603,allow
8822,deny
47630,deny
51965,allow
33024,drop
53704,allow
46524,allow
54178,allow
40512,deny
18581,drop
12081,allow
16027,deny
56856,allow
49134,allow
59572,deny
18955,allow
57946,allow
39999,allow
37086,deny
46940,allow
63950,deny
65067,drop
52005,allow
47730,allow
63704,allow
50984,drop
16736,allow
26208,allow
12494,drop
64239,deny
52175,drop
52295,allow
1559,allow
61108,allow
56380,allow
24934,allow
61318,deny
11183,allow
25439,allow
10628,allow
50792,drop
23560,deny
33916,drop
4864,allow
49140,allow
21783,deny
15652,allow
40941,drop
36166,drop
40542,deny
52895,drop
28057,deny
41582,allow
2765,drop
35984,allow
23722,allow
35053,allow
3763,deny
5027,allow
9745,allow
5176,deny
54470,allow
40303,drop
55987,allow
61954,allow
47633,deny
30396,drop
20681,allow
63019,allow
59883,drop
18897,allow
45285,deny
33993,allow
16466,drop
15491,allow
50788,drop
18820,allow
12857,allow
52059,drop
60996,deny
11388,deny
60517,allow
9261,deny
32060,drop
43668,deny
14886,deny
10719,allow
26937,drop
19965,allow
13345,allow
1010,drop
19339,allow
20596,allow
28797,drop
43089,allow
50818,allow
55496,allow
5425,drop
45770,allow
12815,allow
49923,allow
38502,allow
54754,deny
24149,deny
55031,allow
11162,allow
58658,drop
62392,drop
45618,drop
34347,allow
2918,allow
35580,allow
60900,allow
60400,allow
60218,deny
22878,drop
25451,allow
65241,allow
51229,allow
53109,allow
48223,allow
57102,allow
52151,drop
18332,allow
63844,deny
53548,drop
58030,allow
3674,deny
43396,deny
37374,allow
30599,allow
14586,deny
3796,allow
51696,drop
45227,allow
45830,allow
7138,deny
41867,allow
17322,allow
5821,allow
30634,allow
42463,deny
59242,deny
9037,allow
39620,allow
33460,drop
12863,allow
9207,deny
5394,deny
13926,deny
39417,deny
15592,deny
55034,allow
12804,allow
26,allow
44280,allow
38871,allow
15133,allow
20134,allow
56137,allow
32044,allow
47790,allow
46791,allow
54089,allow
47702,allow
16009,deny
26391,deny
47447,allow
23997,deny
16370,allow
5940,allow
5584,allow
29661,allow
31774,deny
16811,deny
2679,deny
51887,deny
31882,allow
42720,allow
52499,deny
39155,allow
11494,allow
17742,allow
31249,allow
40548,drop
1543,allow
28395,deny
38194,allow
52508,allow
57646,allow
1656,allow
28170,allow
32774,allow
6446,deny
40853,allow
42111,drop
23146,drop
23261,deny
56603,allow
37821,allow
60475,allow
50485,allow
26744,allow
38930,allow
36534,drop
43074,allow
6791,drop
59001,allow
58514,allow
30207,allow
20228,deny
38114,drop
17002,allow
7432,deny
34027,allow
704,allow
53024,allow
25038,allow
15396,deny
63172,deny
31482,allow
28591,allow
7892,deny
52979,deny
1207,allow
40980,drop
49464,allow
454,allow
30843,allow
29795,allow
35227,allow
50596,allow
25301,drop
60147,allow
53301,drop
24190,allow
25442,allow
43374,deny
24540,allow
9426,allow
14034,drop
11283,allow
43713,allow
48101,deny
14094,allow
3312,allow
18454,deny
5064,allow
26841,drop
25554,allow
23022,allow
43643,deny
49122,allow
15645,allow
1920,allow
37653,drop
2529,allow
52776,drop
31923,allow
17766,allow
44004,drop
62871,drop
49718,deny
13859,allow
58878,allow
34081,allow
6444,drop
32615,drop
24863,drop
56149,allow
21903,allow
33141,allow
55394,drop
39997,allow
64206,deny
47354,allow
23903,drop
22589,allow
35231,allow
21625,allow
50403,drop
20235,drop
49585,allow
19455,allow
39492,drop
1859,deny
51067,deny
50054,drop
29490,allow
10555,allow
17889,allow
42806,deny
39321,allow
47033,drop
55606,allow
35308,drop
48966,allow
62626,allow
65206,allow
38581,deny
38354,allow
14904,allow
7088,deny
59206,allow
53660,deny
10381,drop
34853,allow
2133,allow
19563,allow
37265,allow
58273,drop
59732,allow
22369,allow
21293,drop
46838,allow
56216,deny
27168,allow
25233,allow
12646,allow
48803,drop
5327,allow
46656,deny
48718,drop
14273,allow
7947,drop
22410,deny
49512,allow
35107,allow
4619,deny
54395,deny
55674,drop
62133,allow
42647,drop
56093,allow
36231,allow
21367,deny
57316,drop
33817,deny
61489,allow
62375,allow
3569,allow
40026,drop
10667,drop
22207,drop
8413,drop
916,allow
18704,drop
1730,allow
36980,allow
55750,drop
1302,deny
59632,allow
9123,allow
36549,deny
11153,allow
1787,drop
37776,allow
33644,allow
50267,allow
14150,deny
19433,allow
36406,allow
47964,allow
59214,allow
15980,drop
53003,allow
7159,deny
48968,allow
20859,deny
42625,drop
62651,allow
18308,allow
26010,allow
18843,allow
54118,deny
51085,deny
19827,allow
11661,allow
12938,allow
55477,allow
52911,allow
57226,allow
23093,deny
29800,allow
7484,deny
7326,deny
36797,allow
53276,allow
37489,allow
20881,deny
3308,allow
